actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step
vehicle.audi.a2,vehicle1,5.517874240875244,8.384751445683285,1.0,0.0,0.0,11.800144197067043,11.80014419555664,0.00018880129209719598,-418.7174377441406,26.899980545043945,0.00078404980013147,0.023000000044703484
vehicle.tesla.model3,vehicle2,21.91839599609375,38.001471105973636,1.0,0.0,0.0,6.090827528616467,6.090827465057373,-0.0008799175848253071,-409.9180908203125,37.39905548095703,-0.0030822749249637127,0.023000000044703484
vehicle.audi.etron,vehicle3,18.55403709411621,34.27038668769673,1.0,0.0,0.0,4.227679729873641,-4.22767972946167,5.9020036133006215e-05,-329.9577941894531,5.40224552154541,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,20.57765007019043,36.77369941381468,1.0,0.0,0.0,5.738465816221491,-5.738465785980225,-0.0005891323671676219,-349.74334716796875,12.701936721801758,-179.9951171875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.474103927612305,33.68353516685225,1.0,0.0,0.0,4.257950198833137,-4.257948398590088,-0.003915442153811455,-378.20794677734375,15.989973068237305,-179.78366088867188,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.64985466003418,30.486221242835885,0.0,0.0,0.20000000298023224,5.563791785777836,-5.563777446746826,-0.012631649151444435,-396.705810546875,30.425922393798828,0.0658908560872078,0.023000000044703484
vehicle.audi.a2,vehicle1,5.705154895782471,8.515970008541323,1.0,0.0,0.0,8.142637254108946,8.142637252807617,0.00014557641407009214,-418.58746337890625,26.899980545043945,0.0008009004523046315,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.0583438873291,38.50881301636829,1.0,0.0,0.0,6.084690636259691,6.084690570831299,-0.0008923133136704564,-409.4118347167969,37.39902877807617,-0.0031433100812137127,0.023000000044703484
vehicle.audi.etron,vehicle3,18.65076446533203,34.69935427123312,1.0,0.0,0.0,4.205620766037167,-4.205620765686035,5.4345706303138286e-05,-330.3859558105469,5.402261734008789,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,20.709518432617188,37.250018338690666,1.0,0.0,0.0,5.733158174574491,-5.733158111572266,-0.0008499432005919516,-350.2185974121094,12.701899528503418,-179.99505615234375,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.5687198638916,34.087615724507145,1.0,0.0,0.0,4.1137471297828485,-4.113736152648926,-0.009503377601504326,-378.61126708984375,15.988422393798828,-179.78387451171875,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.528846740722656,30.797384718477293,0.0,0.0,0.20000000298023224,5.261229721434055,-5.261213779449463,-0.012951781041920185,-396.3938293457031,30.42629623413086,0.06496748328208923,0.023000000044703484
vehicle.audi.a2,vehicle1,5.955171585083008,8.65293895526445,1.0,0.0,0.0,10.870290758010308,10.870290756225586,0.00019697946845553815,-418.4519348144531,26.899980545043945,0.0008234877604991198,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.198158264160156,39.01937065743631,1.0,0.0,0.0,6.078886098815012,6.078886032104492,-0.0009005838655866683,-408.90234375,37.39900207519531,-0.0031433100812137127,0.023000000044703484
vehicle.audi.etron,vehicle3,18.746992111206055,35.13053509062891,1.0,0.0,0.0,4.183810711230538,-4.183810710906982,5.203258479014039e-05,-330.81640625,5.402278423309326,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,20.841270446777344,37.72936755989822,1.0,0.0,0.0,5.728016948900438,-5.7280168533325195,-0.0010463409125804901,-350.6968688964844,12.701861381530762,-179.99502563476562,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.660615921020508,34.49380989148011,1.0,0.0,0.0,3.9954936936070116,-3.99548077583313,-0.010160000063478947,-379.0167236328125,15.986869812011719,-179.78416442871094,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.413500785827637,31.10589523715096,0.0,0.0,0.20000000298023224,5.015058705979621,-5.015041351318359,-0.013193520717322826,-396.08447265625,30.426658630371094,0.06404978036880493,0.023000000044703484
vehicle.audi.a2,vehicle1,6.122116565704346,8.79374763654933,1.0,0.0,0.0,7.2584772129466995,7.258477210998535,0.0001681707799434662,-418.31195068359375,26.899980545043945,0.0008493281784467399,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.337833404541016,39.533140826739334,1.0,0.0,0.0,6.072832175821515,6.072832107543945,-0.0009106461657211185,-408.3896484375,37.39897155761719,-0.0032348630484193563,0.023000000044703484
vehicle.audi.etron,vehicle3,18.842729568481445,35.56391787154632,1.0,0.0,0.0,4.162166119092298,-4.162166118621826,6.258082430576906e-05,-331.24896240234375,5.402294635772705,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,20.972909927368164,38.211744489165255,1.0,0.0,0.0,5.723207118316817,-5.723206996917725,-0.0011788062984123826,-351.1781921386719,12.701825141906738,-179.9949493408203,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.750247955322266,34.90206559524602,1.0,0.0,0.0,3.8970598777864227,-3.8970448970794678,-0.01080560963600874,-379.4242858886719,15.985313415527344,-179.78445434570312,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.302767753601074,31.411858896078463,0.0,0.0,0.20000000298023224,4.814497866820728,-4.814479351043701,-0.013352452777326107,-395.77777099609375,30.42701530456543,0.06314884126186371,0.023000000044703484
vehicle.audi.a2,vehicle1,6.34463357925415,8.939674209155804,1.0,0.0,0.0,9.674653055828601,9.674653053283691,0.00022190595336724073,-418.1672058105469,26.899980545043945,0.0008763466030359268,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.47736930847168,40.050120321839,1.0,0.0,0.0,6.066778253059244,6.066778182983398,-0.0009221004438586533,-407.8737487792969,37.39894104003906,-0.0032348630484193563,0.023000000044703484
vehicle.audi.etron,vehicle3,18.9377498626709,35.999486119234334,1.0,0.0,0.0,4.132726670427399,-4.132726669311523,9.603757644072175e-05,-331.6837463378906,5.402312278747559,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.10443687438965,38.697146538219656,1.0,0.0,0.0,5.7182313427580045,-5.718231201171875,-0.0012724953703582287,-351.66253662109375,12.701783180236816,-179.99493408203125,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.838016510009766,35.31233997577367,1.0,0.0,0.0,3.8159580128753725,-3.815941095352173,-0.011362782679498196,-379.8338928222656,15.983756065368652,-179.7848358154297,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.195816040039062,31.71536266558926,0.0,0.0,0.20000000298023224,4.6500522968695,-4.650032997131348,-0.013397358357906342,-395.4734802246094,30.4273681640625,0.06227084621787071,0.023000000044703484
vehicle.audi.a2,vehicle1,6.4981369972229,9.08913136038242,1.0,0.0,0.0,6.674061300998353,6.674061298370361,0.0001872932625701651,-418.01849365234375,26.899980545043945,0.0009038554853759706,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.616769790649414,40.57030602803499,1.0,0.0,0.0,6.06089026943239,6.060890197753906,-0.0009321324178017676,-407.3546142578125,37.3989143371582,-0.0032958979718387127,0.023000000044703484
vehicle.audi.etron,vehicle3,19.03211212158203,36.43722469888152,1.0,0.0,0.0,4.10469723035372,-4.104697227478027,0.00015364796854555607,-332.1207275390625,5.4023308753967285,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.23585319519043,39.18557116265835,1.0,0.0,0.0,5.713421464848349,-5.71342134475708,-0.0011714367428794503,-352.14990234375,12.701743125915527,-179.99490356445312,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,17.924224853515625,35.7245971482058,1.0,0.0,0.0,3.748205379960637,-3.7481887340545654,-0.011170688085258007,-380.2455139160156,15.982194900512695,-179.78517150878906,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.091975212097168,32.01647809605275,0.0,0.0,0.20000000298023224,4.514838443388783,-4.5148186683654785,-0.013362697325646877,-395.1716003417969,30.427709579467773,0.06141854450106621,0.023000000044703484
vehicle.audi.a2,vehicle1,6.697474956512451,9.243173284681607,1.0,0.0,0.0,8.666867259535826,8.66686725616455,0.00024173704150598496,-417.86566162109375,26.899980545043945,0.0009310433524660766,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.75602912902832,41.09369469901992,1.0,0.0,0.0,6.054753853774434,6.05475378036499,-0.0009428426274098456,-406.8323059082031,37.39888381958008,-0.0032958979718387127,0.023000000044703484
vehicle.audi.etron,vehicle3,19.125953674316406,36.877121634245796,1.0,0.0,0.0,4.081809045414307,-4.081809043884277,0.00011176124098710716,-332.5599670410156,5.40234899520874,179.99766540527344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.367156982421875,39.67701577420924,1.0,0.0,0.0,5.708528603119083,-5.708528518676758,-0.000981877208687365,-352.64031982421875,12.701700210571289,-179.9948272705078,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.009143829345703,36.138807457085825,1.0,0.0,0.0,3.6921411580588277,-3.692129373550415,-0.009328451007604599,-380.6590881347656,15.980622291564941,-179.78550720214844,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.990711212158203,32.31526445451312,0.0,0.0,0.20000000298023224,4.402802362000308,-4.402782440185547,-0.013244743458926678,-394.87200927734375,30.428043365478516,0.06059257313609123,0.023000000044703484
vehicle.audi.a2,vehicle1,6.841760635375977,9.400533779601105,1.0,0.0,0.0,6.273290160917076,6.273290157318115,0.00021249623387120664,-417.7091064453125,26.899980545043945,0.000957889889832586,0.023000000044703484
vehicle.tesla.model3,vehicle2,22.895153045654297,41.62028322009346,1.0,0.0,0.0,6.048865870244236,6.048865795135498,-0.0009532289113849401,-406.3067932128906,37.39885330200195,-0.0033874507062137127,0.023000000044703484
vehicle.audi.etron,vehicle3,19.219280242919922,37.31916508069212,1.0,0.0,0.0,4.059252263333139,-4.0592522621154785,9.942627366399392e-05,-333.0013732910156,5.402366638183594,179.9976806640625,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.49835205078125,40.17147787233826,1.0,0.0,0.0,5.703884666146319,-5.703884601593018,-0.0008581428555771708,-353.13372802734375,12.701658248901367,-179.99481201171875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.092992782592773,36.55494629189428,1.0,0.0,0.0,3.645615000105153,-3.645606517791748,-0.007864249870181084,-381.0746154785156,15.979045867919922,-179.7858428955078,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.891592025756836,32.61177107168183,0.0,0.0,0.20000000298023224,4.309508095519645,-4.309488296508789,-0.013063215650618076,-394.5747985839844,30.428375244140625,0.05979239195585251,0.023000000044703484
vehicle.audi.a2,vehicle1,7.021791934967041,9.562034994419246,1.0,0.0,0.0,7.8274478952490405,7.827447891235352,0.00025066686794161797,-417.54876708984375,26.899980545043945,0.000983918784186244,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.034137725830078,42.15006838881726,1.0,0.0,0.0,6.042811947461949,6.042811870574951,-0.0009639643831178546,-405.7780456542969,37.398826599121094,-0.0033874507062137127,0.023000000044703484
vehicle.audi.etron,vehicle3,19.312116622924805,37.763343763882716,1.0,0.0,0.0,4.03760814750405,-4.0376081466674805,8.219174924306571e-05,-333.4449462890625,5.402385234832764,179.99771118164062,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.629438400268555,40.66895495651134,1.0,0.0,0.0,5.699157770494876,-5.69915771484375,-0.0007964477990753949,-353.63018798828125,12.701616287231445,-179.99473571777344,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.17595672607422,36.97299329740652,1.0,0.0,0.0,3.607142754952199,-3.6071279048919678,-0.010350476019084454,-381.4919738769531,15.977476119995117,-179.78614807128906,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.794280052185059,32.90603951345403,0.0,0.0,0.20000000298023224,4.230974599322479,-4.230955123901367,-0.012837431393563747,-394.27978515625,30.42869758605957,0.05901661142706871,0.023000000044703484
vehicle.audi.a2,vehicle1,7.159733772277832,9.726708871501701,1.0,0.0,0.0,5.997470859854272,5.997470855712891,0.00022288029140327126,-417.3850402832031,26.89997673034668,0.0010093676391988993,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.17298698425293,42.68304709049099,1.0,0.0,0.0,6.036924440885535,6.036924362182617,-0.000974806200247258,-405.2461242675781,37.39879608154297,-0.0034790036734193563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.40446662902832,38.20964649721782,1.0,0.0,0.0,4.01629543369554,-4.016295433044434,7.231922063510865e-05,-333.8906555175781,5.402403354644775,179.99771118164062,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.76041603088379,41.16944452619444,1.0,0.0,0.0,5.694430920232944,-5.694430828094482,-0.0010243789292871952,-354.1296691894531,12.701574325561523,-179.99468994140625,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.25819969177246,37.392931891133486,1.0,0.0,0.0,3.575716228528725,-3.575698137283325,-0.01137444470077753,-381.91131591796875,15.975902557373047,-179.7864227294922,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.698500633239746,33.19810502858621,0.0,0.0,0.20000000298023224,4.164341365623906,-4.164322376251221,-0.012576012872159481,-393.9869689941406,30.42901611328125,0.05826349928975105,0.023000000044703484
vehicle.audi.a2,vehicle1,7.323862075805664,9.895157699572634,1.0,0.0,0.0,7.13601303546167,7.136013031005859,0.00025217741494998336,-417.21771240234375,26.89997673034668,0.001034118002280593,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.311697006225586,43.219216122676286,1.0,0.0,0.0,6.0308705180586655,6.03087043762207,-0.0009849900379776955,-404.7110595703125,37.39876937866211,-0.0034790036734193563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.496248245239258,38.658060207729875,1.0,0.0,0.0,3.99141717013729,-3.991417169570923,6.723996921209618e-05,-334.3385009765625,5.402421951293945,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,21.89129066467285,41.672944212460536,1.0,0.0,0.0,5.689952501225561,-5.689952373504639,-0.0012055919505655766,-354.63214111328125,12.701533317565918,-179.9946746826172,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.339841842651367,37.81474825433432,1.0,0.0,0.0,3.5496771105255815,-3.54965877532959,-0.01140910666435957,-382.3324890136719,15.974324226379395,-179.78668212890625,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.604036331176758,33.487997864766726,0.0,0.0,0.20000000298023224,4.107120340347313,-4.107101917266846,-0.012301677837967873,-393.69635009765625,30.429323196411133,0.05753118544816971,0.023000000044703484
vehicle.audi.a2,vehicle1,7.457489967346191,10.066679969154972,1.0,0.0,0.0,5.8099083948493035,5.809908390045166,0.00023626931942999363,-417.04718017578125,26.89997673034668,0.0010582422837615013,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.45026969909668,43.758572326803815,1.0,0.0,0.0,6.02489956493863,6.024899482727051,-0.0009953054832294583,-404.1727600097656,37.398738861083984,-0.0035400388296693563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.58745765686035,39.108571734713294,1.0,0.0,0.0,3.968197348225275,-3.9681973457336426,0.00014062211266718805,-334.7884826660156,5.402439594268799,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.022056579589844,42.179451514775565,1.0,0.0,0.0,5.6852256438635145,-5.685225486755371,-0.0013365591876208782,-355.1376037597656,12.70148754119873,-179.99459838867188,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.420991897583008,38.238431068802214,1.0,0.0,0.0,3.5281977058205065,-3.5281803607940674,-0.011063139885663986,-382.7555236816406,15.972740173339844,-179.7869415283203,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.51071548461914,33.77574432147224,0.0,0.0,0.20000000298023224,4.057445628851487,-4.057427883148193,-0.012000172398984432,-393.4078674316406,30.429628372192383,0.056817907840013504,0.023000000044703484
vehicle.audi.a2,vehicle1,7.608717441558838,10.241680470650962,1.0,0.0,0.0,6.575107579310288,6.575107574462891,0.0002524763694964349,-416.8733215332031,26.89997673034668,0.0010817981092259288,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.58870506286621,44.30111254430423,1.0,0.0,0.0,6.018928612071646,6.018928527832031,-0.0010070076677948236,-403.6312561035156,37.39870834350586,-0.0035400388296693563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.678260803222656,39.5611717340671,1.0,0.0,0.0,3.95011902003049,-3.9501190185546875,0.00010797774302773178,-335.2405090332031,5.4024577140808105,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.1527099609375,42.68896384486743,1.0,0.0,0.0,5.6804158103515485,-5.680415630340576,-0.0014300609473139048,-355.6461181640625,12.701443672180176,-179.99453735351562,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.50172996520996,38.66397085882913,1.0,0.0,0.0,3.51036679515542,-3.5103507041931152,-0.01062873937189579,-383.1804504394531,15.971150398254395,-179.78720092773438,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.418421745300293,34.06136802216929,0.0,0.0,0.20000000298023224,4.012790107990401,-4.012771129608154,-0.012341481633484364,-393.12158203125,30.429927825927734,0.05612914264202118,0.023000000044703484
vehicle.audi.a2,vehicle1,7.739396095275879,10.419686581188286,1.0,0.0,0.0,5.681680684485895,5.681680679321289,0.00024225458037108183,-416.69635009765625,26.89997673034668,0.0011048160959035158,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.727001190185547,44.84683357273918,1.0,0.0,0.0,6.012875166322861,6.012875080108643,-0.0010182291734963655,-403.0865478515625,37.398681640625,-0.0036315915640443563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.76865005493164,40.01585068621426,1.0,0.0,0.0,3.931874753043715,-3.9318747520446777,8.863508264767006e-05,-335.6946105957031,5.4024763107299805,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.283260345458984,43.20147883380913,1.0,0.0,0.0,5.675937848404895,-5.675937652587891,-0.0014909360324963927,-356.1576232910156,12.701399803161621,-179.99453735351562,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.58212661743164,39.091359771860745,1.0,0.0,0.0,3.4955214907627585,-3.495506525039673,-0.010228674858808517,-383.6072692871094,15.96955394744873,-179.7874298095703,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.32705020904541,34.3448901775284,0.0,0.0,0.20000000298023224,3.97265959460931,-3.9726338386535645,-0.014305195771157742,-392.83740234375,30.430221557617188,0.0554509311914444,0.023000000044703484
vehicle.audi.a2,vehicle1,7.880435466766357,10.600936597276196,1.0,0.0,0.0,6.132146363749805,6.13214635848999,0.00025398406432941556,-416.5162048339844,26.89997673034668,0.0011273750569671392,0.023000000044703484
vehicle.tesla.model3,vehicle2,23.865163803100586,45.39573234127735,1.0,0.0,0.0,6.00707015235534,6.007070064544678,-0.0010271171340718865,-402.5386962890625,37.398651123046875,-0.0036315915640443563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.858623504638672,40.472599027708696,1.0,0.0,0.0,3.913547516420855,-3.9135475158691406,6.571391713805497e-05,-336.1507263183594,5.402494430541992,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.413700103759766,43.71699393719757,1.0,0.0,0.0,5.671128004322072,-5.671127796173096,-0.001536515192128718,-356.6720886230469,12.701356887817383,-179.99453735351562,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.662240982055664,39.52059131528229,1.0,0.0,0.0,3.483164354005922,-3.4831502437591553,-0.009914455004036427,-384.035888671875,15.967952728271484,-179.7876434326172,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.24563217163086,34.62653971802333,1.0,-0.30000001192092896,0.0,4.182095187801053,-3.5423195362091064,-2.223036766052246,-392.55523681640625,30.429649353027344,0.013184009119868279,0.023000000044703484
vehicle.audi.a2,vehicle1,8.008933067321777,10.785142058182624,1.0,0.0,0.0,5.586852078962768,5.586852073669434,0.00024319982912857085,-416.3330383300781,26.89997673034668,0.0011496266815811396,0.023000000044703484
vehicle.tesla.model3,vehicle2,24.003185272216797,45.947805603611364,1.0,0.0,0.0,6.000933260254477,6.0009331703186035,-0.001038940972648561,-401.9877014160156,37.39862060546875,-0.0036926267202943563,0.023000000044703484
vehicle.audi.etron,vehicle3,19.948179244995117,40.931407151235334,1.0,0.0,0.0,3.8949716093704256,-3.8949716091156006,4.4554166379384696e-05,-336.60888671875,5.402512550354004,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.544029235839844,44.235506610629685,1.0,0.0,0.0,5.666401123301806,-5.666400909423828,-0.0015568676171824336,-357.18963623046875,12.701311111450195,-179.99441528320312,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,18.74212074279785,39.95166009320448,1.0,0.0,0.0,3.4730464636941365,-3.4730329513549805,-0.009688022546470165,-384.46636962890625,15.966344833374023,-179.78785705566406,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.174958229064941,34.90656375783609,1.0,-0.30000001192092896,0.0,5.415769605311249,-3.1054537296295166,-4.436971664428711,-392.2746887207031,30.42673683166504,-0.1435546875,0.023000000044703484
vehicle.audi.a2,vehicle1,8.142241477966309,10.972413612539835,1.0,0.0,0.0,5.796017652376434,5.796017646789551,0.00025448642554692924,-416.1468505859375,26.89997673034668,0.0011715022847056389,0.023000000044703484
vehicle.tesla.model3,vehicle2,24.141071319580078,46.503050245040896,1.0,0.0,0.0,5.995045277112823,5.995045185089111,-0.0010504154488444328,-401.4335021972656,37.398582458496094,-0.0036926267202943563,0.023000000044703484
vehicle.audi.etron,vehicle3,20.03731346130371,41.39226536174105,1.0,0.0,0.0,3.8763127329595846,-3.876312732696533,4.515902037383057e-05,-337.0691223144531,5.402531147003174,179.9977264404297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,22.674251556396484,44.75701439744042,1.0,0.0,0.0,5.661674242109143,-5.6616740226745605,-0.0015763039700686932,-357.71014404296875,12.701263427734375,-179.9943084716797,0.023000000044703484
