actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step,time
vehicle.tesla.model3,vehicle2,25.375873565673828,51.64244295713264,1.0,0.0,0.0,5.941391102580123,5.9413909912109375,-0.0011503807036206126,-396.3035583496094,37.39825439453125,-0.004119873046875,0.023000000044703484,32.453000063076615
vehicle.audi.etron,vehicle3,20.817352294921875,45.630458183851815,1.0,0.0,0.0,3.6747143278998773,-3.6747143268585205,8.748358231969178e-05,-341.30169677734375,5.402693748474121,179.99781799316406,0.023000000044703484,32.47600006312132
vehicle.tesla.cybertruck,vehicle4,23.83619499206543,49.5844247884979,1.0,0.0,0.0,5.590368017576975,-5.59035587310791,-0.011652637273073196,-362.53131103515625,13.00086784362793,-179.99380493164062,0.023000000044703484,32.49900006316602
vehicle.dodge.charger_police,vehicle5,19.5340576171875,44.36269254959282,1.0,0.0,0.0,3.429591461275182,-3.4295785427093506,-0.009413322433829308,-388.8713073730469,15.949983596801758,-179.79006958007812,0.023000000044703484,32.522000063210726
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,32.54500006325543
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,32.56800006330013
vehicle.mercedes.coupe_2020,vehicle0,12.013544082641602,37.657897899192875,1.0,-0.30000001192092896,0.0,11.739630157834963,-0.11497995257377625,-11.739067077636719,-389.5421447753906,30.13275146484375,-10.190290451049805,0.023000000044703484,32.591000063344836
vehicle.audi.a2,vehicle1,9.364603042602539,13.001793427771124,1.0,0.0,0.0,5.1287360257701895,5.1287360191345215,0.00026089305174537003,-414.12750244140625,26.90004539489746,0.001385092968121171,0.023000000044703484,32.61400006338954
vehicle.tesla.model3,vehicle2,25.51239013671875,52.22922793141766,1.0,0.0,0.0,5.935503119703059,5.935503005981445,-0.0011618906864896417,-395.71783447265625,37.39822006225586,-0.004119873046875,0.023000000044703484,32.63700006343424
vehicle.audi.etron,vehicle3,20.901371002197266,46.111189717836716,1.0,0.0,0.0,3.6548116211863766,-3.6548116207122803,5.8868190535577014e-05,-341.7821044921875,5.402712345123291,179.99781799316406,0.023000000044703484,32.66000006347895
vehicle.tesla.cybertruck,vehicle4,23.964658737182617,50.1356119405244,1.0,0.0,0.0,5.585884231408935,-5.585877895355225,-0.008413375355303288,-363.081787109375,13.000828742980957,-179.9937286376953,0.023000000044703484,32.68300006352365
vehicle.dodge.charger_police,vehicle5,19.612899780273438,44.813789245415876,1.0,0.0,0.0,3.427933002993763,-3.42792010307312,-0.009404252283275127,-389.32177734375,15.948321342468262,-179.7903289794922,0.023000000044703484,32.706000063568354
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,32.72900006361306
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,32.75200006365776
vehicle.mercedes.coupe_2020,vehicle0,12.068415641784668,37.93547145949342,1.0,-0.30000001192092896,0.0,12.136831463458787,-0.15374888479709625,-12.135857582092285,-389.2718200683594,30.07139778137207,-11.676287651062012,0.023000000044703484,32.775000063702464
vehicle.audi.a2,vehicle1,9.481951713562012,13.219878317606927,1.0,0.0,0.0,5.102116114823371,5.102116107940674,0.00026501441607251763,-413.91033935546875,26.900053024291992,0.0014066306175664067,0.023000000044703484,32.79800006374717
vehicle.tesla.model3,vehicle2,25.648765563964844,52.81914954053544,1.0,0.0,0.0,5.929366227581003,5.929366111755371,-0.0011719834292307496,-395.12896728515625,37.3981819152832,-0.004211425315588713,0.023000000044703484,32.82100006379187
vehicle.audi.etron,vehicle3,20.984949111938477,46.5938435483494,1.0,0.0,0.0,3.6353235248358264,-3.6353235244750977,5.121261710883118e-05,-342.2644958496094,5.402730464935303,179.99781799316406,0.023000000044703484,32.844000063836575
vehicle.tesla.cybertruck,vehicle4,24.0930233001709,50.68975147750537,1.0,0.0,0.0,5.581318972887543,-5.5813164710998535,-0.005284557119011879,-363.6351623535156,13.000778198242188,-179.99362182617188,0.023000000044703484,32.86700006388128
vehicle.dodge.charger_police,vehicle5,19.69171142578125,45.26669860908913,1.0,0.0,0.0,3.4266061695086543,-3.42659330368042,-0.009389999322593212,-389.7740783691406,15.94665241241455,-179.79052734375,0.023000000044703484,32.89000006392598
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,32.913000063970685
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,32.93600006401539
vehicle.mercedes.coupe_2020,vehicle0,12.12866497039795,38.214430754354765,1.0,-0.30000001192092896,0.0,12.513223469061321,-0.2831583321094513,-12.510019302368164,-389.0017395019531,30.003490447998047,-13.193102836608887,0.023000000044703484,32.95900006406009
vehicle.audi.a2,vehicle1,9.598752975463867,13.440649636471694,1.0,0.0,0.0,5.078315741909503,5.078315734863281,0.0002675179857760668,-413.6905517578125,26.900060653686523,0.0014282530173659325,0.023000000044703484,32.982000064104795
vehicle.tesla.model3,vehicle2,25.785011291503906,53.41220480139271,1.0,0.0,0.0,5.923727153922726,5.923727035522461,-0.0011843739775940776,-394.5369567871094,37.39813995361328,-0.004211425315588713,0.023000000044703484,33.0050000641495
vehicle.audi.etron,vehicle3,21.06771469116211,47.078400987187926,1.0,0.0,0.0,3.6014058619551874,-3.6014058589935303,0.00014605566684622318,-342.7487487792969,5.402748107910156,179.99781799316406,0.023000000044703484,33.0280000641942
vehicle.tesla.cybertruck,vehicle4,24.221275329589844,51.24684081116871,1.0,0.0,0.0,5.57634226791975,-5.576341152191162,-0.0035275158006697893,-364.19134521484375,13.000720024108887,-179.99349975585938,0.023000000044703484,33.051000064238906
vehicle.dodge.charger_police,vehicle5,19.77049446105957,45.721419982577316,1.0,0.0,0.0,3.425362057239635,-3.425349235534668,-0.009372182190418243,-390.2281799316406,15.944978713989258,-179.7907257080078,0.023000000044703484,33.07400006428361
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,33.09700006432831
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,33.120000064373016
vehicle.mercedes.coupe_2020,vehicle0,12.193011283874512,38.49487001442895,1.0,-0.30000001192092896,0.0,12.86611837423576,-0.48674705624580383,-12.856907844543457,-388.73199462890625,29.928850173950195,-14.73528003692627,0.023000000044703484,33.14300006441772
vehicle.audi.a2,vehicle1,9.715065002441406,13.664096131962143,1.0,0.0,0.0,5.057044513175222,5.057044506072998,0.0002680158941075206,-413.4679870605469,26.900068283081055,0.0014499814715236425,0.023000000044703484,33.16600006446242
vehicle.tesla.model3,vehicle2,25.921119689941406,54.00839055542013,1.0,0.0,0.0,5.917756677990416,5.9177565574646,-0.001194355427287519,-393.9418029785156,37.398094177246094,-0.004302978515625,0.023000000044703484,33.18900006450713
vehicle.audi.etron,vehicle3,21.150163650512695,47.5648547520952,1.0,0.0,0.0,3.5875568531837465,-3.587556838989258,0.00031913488055579364,-343.23486328125,5.402765274047852,179.99783325195312,0.023000000044703484,33.21200006455183
vehicle.tesla.cybertruck,vehicle4,24.349409103393555,51.80687722163526,1.0,0.0,0.0,5.571116980262717,-5.5711164474487305,-0.002436542185023427,-364.7504577636719,13.00065803527832,-179.9933624267578,0.023000000044703484,33.235000064596534
vehicle.dodge.charger_police,vehicle5,19.849252700805664,46.17795279558318,1.0,0.0,0.0,3.4242841106612434,-3.42427134513855,-0.009350154548883438,-390.68414306640625,15.9433012008667,-179.79098510742188,0.023000000044703484,33.25800006464124
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,33.28100006468594
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,33.304000064730644
vehicle.mercedes.coupe_2020,vehicle0,12.260445594787598,38.77686026365715,1.0,-0.30000001192092896,0.0,13.194892118328944,-0.7509148716926575,-13.173507690429688,-388.4626159667969,29.847309112548828,-16.298627853393555,0.023000000044703484,33.32700006477535
vehicle.audi.a2,vehicle1,9.830938339233398,13.890207714203989,1.0,0.0,0.0,5.037971027298847,5.037971019744873,0.00027588658849708736,-413.2428283691406,26.900075912475586,0.0014718127204105258,0.023000000044703484,33.35000006482005
vehicle.tesla.model3,vehicle2,26.057090759277344,54.60770364404835,1.0,0.0,0.0,5.91178572545768,5.91178560256958,-0.00120539462659508,-393.3435363769531,37.39805221557617,-0.004302978515625,0.023000000044703484,33.373000064864755
vehicle.audi.etron,vehicle3,21.232290267944336,48.053197429207074,1.0,0.0,0.0,3.572961606756094,-3.5729615688323975,0.0005205764318816364,-343.7228088378906,5.402781963348389,179.99781799316406,0.023000000044703484,33.39600006490946
vehicle.tesla.cybertruck,vehicle4,24.47740936279297,52.369857638073725,1.0,0.0,0.0,5.5652287336204065,-5.565228462219238,-0.00173805037047714,-365.31243896484375,13.000591278076172,-179.99314880371094,0.023000000044703484,33.41900006495416
vehicle.dodge.charger_police,vehicle5,19.927989959716797,46.63629656554752,1.0,0.0,0.0,3.4233716172442277,-3.423358917236328,-0.00932488776743412,-391.1418762207031,15.941617012023926,-179.79119873046875,0.023000000044703484,33.442000064998865
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,33.46500006504357
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,33.48800006508827
vehicle.mercedes.coupe_2020,vehicle0,12.330166816711426,39.060454100992715,1.0,-0.30000001192092896,0.0,13.501068711344596,-1.0650054216384888,-13.45899772644043,-388.19390869140625,29.75871467590332,-17.880046844482422,0.023000000044703484,33.511000065132976
vehicle.audi.a2,vehicle1,9.946415901184082,14.118975280375862,1.0,0.0,0.0,5.020763404935978,5.020763397216797,0.0002784104144666344,-413.0149841308594,26.900081634521484,0.0014937635278329253,0.023000000044703484,33.53400006517768
vehicle.tesla.model3,vehicle2,26.19292640686035,55.21014095257705,1.0,0.0,0.0,5.905897743185015,5.905897617340088,-0.001219202415086329,-392.74212646484375,37.39801025390625,-0.004364013671875,0.023000000044703484,33.55700006522238
vehicle.audi.etron,vehicle3,21.314077377319336,48.54342120983823,1.0,0.0,0.0,3.5577855813451205,-3.5577855110168457,0.0007074078312143683,-344.2126159667969,5.402798175811768,179.99781799316406,0.023000000044703484,33.580000065267086
vehicle.tesla.cybertruck,vehicle4,24.60527992248535,52.93577907739083,1.0,0.0,0.0,5.559590834037868,-5.559589385986328,-0.004012623336166143,-365.8773498535156,13.00053596496582,-179.99301147460938,0.023000000044703484,33.60300006531179
vehicle.dodge.charger_police,vehicle5,20.006710052490234,47.09645089764916,1.0,0.0,0.0,3.4226252843939453,-3.4226126670837402,-0.009293464943766594,-391.6014099121094,15.939929962158203,-179.7913818359375,0.023000000044703484,33.62600006535649
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,33.6490000654012
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,33.6720000654459
vehicle.mercedes.coupe_2020,vehicle0,12.40153694152832,39.34568945120226,1.0,-0.30000001192092896,0.0,13.78604000372763,-1.42006254196167,-13.712706565856934,-387.9259338378906,29.662940979003906,-19.4771728515625,0.023000000044703484,33.6950000654906
vehicle.audi.a2,vehicle1,10.061535835266113,14.350390605036768,1.0,0.0,0.0,5.005214222218652,5.005214214324951,0.0002811037702485919,-412.7844543457031,26.900089263916016,0.0015158549649640918,0.023000000044703484,33.71800006553531
vehicle.tesla.model3,vehicle2,26.32863998413086,55.81569967338904,1.0,0.0,0.0,5.900590587197426,5.900590419769287,-0.0014056492364034057,-392.1376037597656,37.39796829223633,-0.004425047896802425,0.023000000044703484,33.74100006558001
vehicle.audi.etron,vehicle3,21.395511627197266,49.03551797822022,1.0,0.0,0.0,3.5420294307135043,-3.54202938079834,0.0005946443998254836,-344.7042541503906,5.4028167724609375,179.99783325195312,0.023000000044703484,33.764000065624714
vehicle.tesla.cybertruck,vehicle4,24.733016967773438,53.504638468755275,1.0,0.0,0.0,5.553790219976887,-5.553784370422363,-0.008060667663812637,-366.4451904296875,13.00048542022705,-179.9928436279297,0.023000000044703484,33.78700006566942
vehicle.dodge.charger_police,vehicle5,20.085411071777344,47.55841535319793,1.0,0.0,0.0,3.421795985069016,-3.421783447265625,-0.00926301535218954,-392.0627746582031,15.938238143920898,-179.7916259765625,0.023000000044703484,33.81000006571412
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,33.833000065758824
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,33.85600006580353
vehicle.mercedes.coupe_2020,vehicle0,12.474039077758789,39.63259235054835,1.0,-0.30000001192092896,0.0,14.052038632983704,-1.809327483177185,-13.935068130493164,-387.6589660644531,29.55986785888672,-21.088247299194336,0.023000000044703484,33.87900006584823
vehicle.audi.a2,vehicle1,10.127950668334961,14.583333470861227,1.0,0.0,0.0,2.8876013847227586,2.887601375579834,0.00022978738707024604,-412.55169677734375,26.900096893310547,0.0015371530316770077,0.023000000044703484,33.902000065892935
vehicle.tesla.model3,vehicle2,26.46422576904297,56.42437686726007,1.0,0.0,0.0,5.895034818814048,5.895033836364746,-0.0034034019336104393,-391.5299987792969,37.39793014526367,-0.004455565474927425,0.023000000044703484,33.92500006593764
vehicle.audi.etron,vehicle3,21.476585388183594,49.52947944310852,1.0,0.0,0.0,3.526024126097574,-3.526024103164673,0.0004021491331513971,-345.1977233886719,5.402834892272949,179.99781799316406,0.023000000044703484,33.94800006598234
vehicle.tesla.cybertruck,vehicle4,24.86062240600586,54.076432785204766,1.0,0.0,0.0,5.547983359994924,-5.547979354858398,-0.0066663967445492744,-367.01593017578125,13.0004243850708,-179.9927215576172,0.023000000044703484,33.971000066027045
vehicle.dodge.charger_police,vehicle5,20.164133071899414,48.02219041475303,1.0,0.0,0.0,3.4227063758488154,-3.4226956367492676,-0.00857399869710207,-392.52593994140625,15.93653678894043,-179.7918243408203,0.023000000044703484,33.99400006607175
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.01700006611645
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.040000066161156
vehicle.mercedes.coupe_2020,vehicle0,12.547269821166992,39.921179556996094,1.0,-0.30000001192092896,0.0,14.301714038828756,-2.226912498474121,-14.127274513244629,-387.3931884765625,29.449392318725586,-22.711833953857422,0.023000000044703484,34.06300006620586
vehicle.audi.a2,vehicle1,10.128856658935547,14.81629717446954,1.0,0.0,0.0,0.039391178968122574,0.03939089551568031,0.0001494355092290789,-412.3189392089844,26.900104522705078,0.001552853616885841,0.023000000044703484,34.08600006625056
vehicle.tesla.model3,vehicle2,26.599706649780273,57.03617012139412,1.0,0.0,0.0,5.89047321792502,5.890472888946533,-0.0019686741288751364,-390.91925048828125,37.39788818359375,-0.004516601096838713,0.023000000044703484,34.109000066295266
vehicle.audi.etron,vehicle3,21.557296752929688,50.02529726938959,1.0,0.0,0.0,3.5099361040888803,-3.5099360942840576,0.00026235205586999655,-345.6929931640625,5.402853965759277,179.99783325195312,0.023000000044703484,34.13200006633997
vehicle.tesla.cybertruck,vehicle4,24.988080978393555,54.651158648824875,1.0,0.0,0.0,5.541761982926873,-5.541759967803955,-0.00472595589235425,-367.589599609375,13.000354766845703,-179.9925994873047,0.023000000044703484,34.15500006638467
vehicle.dodge.charger_police,vehicle5,20.242868423461914,48.48777638939758,1.0,0.0,0.0,3.423285260920686,-3.42327618598938,-0.007882390171289444,-392.9909362792969,15.934831619262695,-179.7920379638672,0.023000000044703484,34.17800006642938
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.20100006647408
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.224000066518784
vehicle.mercedes.coupe_2020,vehicle0,12.620899200439453,40.2114602391704,1.0,-0.30000001192092896,0.0,14.536414359132626,-2.66796612739563,-14.289482116699219,-387.12884521484375,29.331424713134766,-24.34689712524414,0.023000000044703484,34.24700006656349
vehicle.audi.a2,vehicle1,10.12530517578125,15.049179193965145,1.0,0.0,0.0,0.15441237493161356,-0.15441231429576874,0.00013684241275768727,-412.08636474609375,26.90011215209961,0.001563997007906437,0.023000000044703484,34.27000006660819
vehicle.tesla.model3,vehicle2,26.735069274902344,57.651076715912026,1.0,0.0,0.0,5.885248843950759,5.88524866104126,-0.0014672885881736875,-390.3054504394531,37.397850036621094,-0.004577635787427425,0.023000000044703484,34.293000066652894
vehicle.audi.etron,vehicle3,21.63762664794922,50.5229626832597,1.0,0.0,0.0,3.493184581831431,-3.4931845664978027,0.00032730167731642723,-346.1900634765625,5.402872085571289,179.99781799316406,0.023000000044703484,34.3160000666976
vehicle.tesla.cybertruck,vehicle4,25.11539077758789,55.22881263783214,1.0,0.0,0.0,5.535209601373557,-5.535208702087402,-0.003155229613184929,-368.1661682128906,13.00027847290039,-179.9924774169922,0.023000000044703484,34.3390000667423
vehicle.dodge.charger_police,vehicle5,20.321590423583984,48.95517297004846,1.0,0.0,0.0,3.4227063320728632,-3.4226956367492676,-0.008556505665183067,-393.4576721191406,15.933123588562012,-179.7922821044922,0.023000000044703484,34.362000066787004
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.38500006683171
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.40800006687641
vehicle.mercedes.coupe_2020,vehicle0,12.694659233093262,40.50343740209904,1.0,-0.30000001192092896,0.0,14.758657535695972,-3.12904691696167,-14.423142433166504,-386.86614990234375,29.205894470214844,-25.99265480041504,0.023000000044703484,34.431000066921115
vehicle.audi.a2,vehicle1,10.122340202331543,15.281993019071274,1.0,0.0,0.0,0.12891194494708672,-0.12891188263893127,0.0001267459156224504,-411.8538818359375,26.900115966796875,0.0015718925278633833,0.023000000044703484,34.45400006696582
vehicle.tesla.model3,vehicle2,26.870285034179688,58.269093272899354,1.0,0.0,0.0,5.8790290663402756,5.879028797149658,-0.0017790893325582147,-389.6885070800781,37.397804260253906,-0.004638672340661287,0.023000000044703484,34.47700006701052
vehicle.audi.etron,vehicle3,21.717575073242188,51.02246691091512,1.0,0.0,0.0,3.476516038610919,-3.476516008377075,0.00045849414891563356,-346.6889343261719,5.402890682220459,179.99781799316406,0.023000000044703484,34.500000067055225
vehicle.tesla.cybertruck,vehicle4,25.242528915405273,55.809390804014896,1.0,0.0,0.0,5.527745306936632,-5.527745246887207,0.0008147857734002173,-368.7456970214844,13.00018310546875,-179.99237060546875,0.023000000044703484,34.52300006709993
vehicle.dodge.charger_police,vehicle5,20.400297164916992,49.42437980575352,1.0,0.0,0.0,3.4220436371895784,-3.422032117843628,-0.00887914840131998,-393.92626953125,15.931410789489746,-179.7925262451172,0.023000000044703484,34.54600006714463
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.569000067189336
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.59200006723404
vehicle.mercedes.coupe_2020,vehicle0,12.768332481384277,40.797109049741664,1.0,-0.30000001192092896,0.0,14.969816198138323,-3.6067962646484375,-14.528813362121582,-386.6053466796875,29.0727481842041,-27.648393630981445,0.023000000044703484,34.61500006727874
vehicle.audi.a2,vehicle1,10.119205474853516,15.514734745445269,1.0,0.0,0.0,0.13629255028296064,-0.13629250228405,0.00011438437650213018,-411.62158203125,26.900123596191406,0.0015774688217788935,0.023000000044703484,34.638000067323446
vehicle.tesla.model3,vehicle2,27.00534439086914,58.89021619509658,1.0,0.0,0.0,5.8721537366816845,5.872145652770996,-0.009743709117174149,-389.06842041015625,37.39780807495117,-0.00469970703125,0.023000000044703484,34.66100006736815
vehicle.audi.etron,vehicle3,21.79714012145996,51.52380113468311,1.0,0.0,0.0,3.459515857202762,-3.4595158100128174,0.0005714094149880111,-347.1896667480469,5.4029083251953125,179.99781799316406,0.023000000044703484,34.68400006741285
vehicle.tesla.cybertruck,vehicle4,25.36952018737793,56.39288976945869,1.0,0.0,0.0,5.521359940052235,-5.521359443664551,0.0023412539158016443,-369.32818603515625,13.000086784362793,-179.99232482910156,0.023000000044703484,34.70700006745756
vehicle.dodge.charger_police,vehicle5,20.47899055480957,49.89539658942962,1.0,0.0,0.0,3.4214634397129395,-3.4214515686035156,-0.009012934751808643,-394.39666748046875,15.929696083068848,-179.79273986816406,0.023000000044703484,34.73000006750226
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.753000067546964
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.77600006759167
vehicle.mercedes.coupe_2020,vehicle0,12.841743469238281,41.092469150108215,1.0,-0.30000001192092896,0.0,15.171147961927668,-4.098269939422607,-14.607118606567383,-386.3467102050781,28.93193817138672,-29.3135929107666,0.023000000044703484,34.79900006763637
vehicle.audi.a2,vehicle1,10.257365226745605,15.750654146118958,1.0,0.0,0.0,6.006945615568798,6.006945610046387,0.0002575764956418425,-411.3874816894531,26.900131225585938,0.0015852312790229917,0.023000000044703484,34.822000067681074
vehicle.tesla.model3,vehicle2,27.14019203186035,59.51444061304262,1.0,0.0,0.0,5.862946320776015,5.862940788269043,-0.008054411970078945,-388.4452209472656,37.39775085449219,-0.004760743118822575,0.023000000044703484,34.84500006772578
vehicle.audi.etron,vehicle3,21.876319885253906,52.0269564930219,1.0,0.0,0.0,3.4427643100427723,-3.4427642822265625,0.0004376406141091138,-347.6921691894531,5.402926445007324,179.99781799316406,0.023000000044703484,34.86800006777048
vehicle.tesla.cybertruck,vehicle4,25.496374130249023,56.97930637559419,1.0,0.0,0.0,5.515388724607414,-5.515388488769531,0.0016129089053720236,-369.91357421875,12.99998950958252,-179.99224853515625,0.023000000044703484,34.891000067815185
vehicle.dodge.charger_police,vehicle5,20.557674407958984,50.36822310173168,1.0,0.0,0.0,3.4210489218798377,-3.421036958694458,-0.009047272615134716,-394.868896484375,15.927974700927734,-179.79296875,0.023000000044703484,34.91400006785989
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,34.93700006790459
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,34.960000067949295
vehicle.mercedes.coupe_2020,vehicle0,12.914748191833496,41.38950835909772,1.0,-0.30000001192092896,0.0,15.36436157930382,-4.60152006149292,-14.659113883972168,-386.0904235839844,28.78343391418457,-30.987869262695312,0.023000000044703484,34.983000067994
vehicle.audi.a2,vehicle1,10.460267066955566,15.991240289126546,1.0,0.0,0.0,8.821819312061205,8.821819305419922,0.0003423103771638125,-411.1483459472656,26.90013885498047,0.0016018389724195004,0.023000000044703484,35.0060000680387
vehicle.tesla.model3,vehicle2,27.274877548217773,60.14176279787091,1.0,0.0,0.0,5.855892760631653,5.855891704559326,0.003516886616125703,-387.81890869140625,37.39767837524414,-0.004882812034338713,0.023000000044703484,35.029000068083405
vehicle.audi.etron,vehicle3,21.955110549926758,52.53192403665169,1.0,0.0,0.0,3.425681124601945,-3.4256811141967773,0.00026700107264332473,-348.1965026855469,5.402945518493652,179.99781799316406,0.023000000044703484,35.05200006812811
vehicle.tesla.cybertruck,vehicle4,25.62310028076172,57.56863768319715,1.0,0.0,0.0,5.509832467932459,-5.509832382202148,0.0009719667141325772,-370.501953125,12.999896049499512,-179.9921875,0.023000000044703484,35.07500006817281
vehicle.dodge.charger_police,vehicle5,20.636343002319336,50.842858991707544,1.0,0.0,0.0,3.420385518085792,-3.4203736782073975,-0.008999653160572052,-395.3428955078125,15.926248550415039,-179.79319763183594,0.023000000044703484,35.098000068217516
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,35.12100006826222
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,35.14400006830692
vehicle.mercedes.coupe_2020,vehicle0,12.987228393554688,41.68821461273005,1.0,-0.30000001192092896,0.0,15.55011175592919,-5.114223480224609,-14.685050010681152,-385.8369445800781,28.627220153808594,-32.67079544067383,0.023000000044703484,35.167000068351626
vehicle.audi.a2,vehicle1,10.651860237121582,16.236233075056518,1.0,0.0,0.0,8.330137259953297,8.330137252807617,0.0003450347576290369,-410.9045715332031,26.900146484375,0.001625001896172762,0.023000000044703484,35.19000006839633
vehicle.tesla.model3,vehicle2,27.409461975097656,60.772180424523455,1.0,0.0,0.0,5.851496711481084,5.851496696472168,0.0004191052867099643,-387.189453125,37.397613525390625,-0.004974364768713713,0.023000000044703484,35.21300006844103
vehicle.audi.etron,vehicle3,22.03350830078125,53.03869472855463,1.0,0.0,0.0,3.4085149794127814,-3.408514976501465,0.0001408777170581743,-348.70257568359375,5.4029669761657715,179.99781799316406,0.023000000044703484,35.23600006848574
vehicle.tesla.cybertruck,vehicle4,25.749698638916016,58.16088075304332,1.0,0.0,0.0,5.504276291649105,-5.504276275634766,0.0004198746173642576,-371.0932312011719,12.999804496765137,-179.99215698242188,0.023000000044703484,35.25900006853044
