actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step
vehicle.audi.a2,vehicle1,3.067918300628662,4.387522615921282,0.6000000238418579,0.0,0.0,0.8964434863007471,0.8964434862136841,1.2493767826526891e-05,-422.69775390625,26.899982452392578,0.0005526141030713916,0.023000000044703484
vehicle.audi.a2,vehicle1,3.067918300628662,4.387522615921282,0.6000000238418579,0.0,0.0,0.8964434863007471,0.8964434862136841,1.2493767826526891e-05,-422.69775390625,26.899982452392578,0.0005526141030713916,0.023000000044703484
vehicle.tesla.model3,vehicle2,15.769152641296387,19.273053734062266,1.0,0.0,0.0,6.3512220566569235,6.351222038269043,-0.0004832918639294803,-428.5992431640625,37.39977264404297,-0.001708984375,0.023000000044703484
vehicle.tesla.model3,vehicle2,15.769152641296387,19.273053734062266,1.0,0.0,0.0,6.3512220566569235,6.351222038269043,-0.0004832918639294803,-428.5992431640625,37.39977264404297,-0.001708984375,0.023000000044703484
vehicle.audi.etron,vehicle3,13.792703628540039,18.115079558861797,1.0,0.0,0.0,5.4813880970524895,-5.481388092041016,0.0002343921223655343,-313.8385009765625,5.4015655517578125,179.9973602294922,0.023000000044703484
vehicle.audi.etron,vehicle3,13.792703628540039,18.115079558861797,1.0,0.0,0.0,5.4813880970524895,-5.481388092041016,0.0002343921223655343,-313.8385009765625,5.4015655517578125,179.9973602294922,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,14.778383255004883,19.201358925916633,1.0,0.0,0.0,5.997284447268175,-5.997284412384033,-0.0006468541105277836,-332.21112060546875,13.00307846069336,-179.99703979492188,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,14.778383255004883,19.201358925916633,1.0,0.0,0.0,5.997284447268175,-5.997284412384033,-0.0006468541105277836,-332.21112060546875,13.00307846069336,-179.99703979492188,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.374592781066895,18.154653912991265,1.0,0.0,0.0,4.624530126683294,-4.624491214752197,-0.01897095888853073,-362.7105407714844,16.050107955932617,-179.77566528320312,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.374592781066895,18.154653912991265,1.0,0.0,0.0,4.624530126683294,-4.624491214752197,-0.01897095888853073,-362.7105407714844,16.050107955932617,-179.77566528320312,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.600259780883789,16.07070900969358,1.0,0.0,0.0,5.052957811288647,5.052939414978027,0.01363492663949728,-411.1188659667969,30.408702850341797,0.0592738538980484,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.600259780883789,16.07070900969358,1.0,0.0,0.0,5.052957811288647,5.052939414978027,0.01363492663949728,-411.1188659667969,30.408702850341797,0.0592738538980484,0.023000000044703484
vehicle.audi.a2,vehicle1,3.0885510444641113,4.458559290082025,0.6000000238418579,0.0,0.0,0.8970757723439737,0.8970757722854614,1.0245971679978538e-05,-422.62689208984375,26.899982452392578,0.0005526141030713916,0.023000000044703484
vehicle.audi.a2,vehicle1,3.0885510444641113,4.458559290082025,0.6000000238418579,0.0,0.0,0.8970757723439737,0.8970757722854614,1.0245971679978538e-05,-422.62689208984375,26.899982452392578,0.0005526141030713916,0.023000000044703484
vehicle.tesla.model3,vehicle2,15.915092468261719,19.639100861543746,1.0,0.0,0.0,6.345209617551223,6.34520959854126,-0.0004911663709208369,-428.2342834472656,37.39976501464844,-0.001708984375,0.023000000044703484
vehicle.tesla.model3,vehicle2,15.915092468261719,19.639100861543746,1.0,0.0,0.0,6.345209617551223,6.34520959854126,-0.0004911663709208369,-428.2342834472656,37.39976501464844,-0.001708984375,0.023000000044703484
vehicle.audi.etron,vehicle3,13.918214797973633,18.435198499837384,1.0,0.0,0.0,5.456178192715326,-5.456178188323975,0.00021890635252930224,-314.1575622558594,5.401579856872559,179.9973602294922,0.023000000044703484
vehicle.audi.etron,vehicle3,13.918214797973633,18.435198499837384,1.0,0.0,0.0,5.456178192715326,-5.456178188323975,0.00021890635252930224,-314.1575622558594,5.401579856872559,179.9973602294922,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,14.916172981262207,19.544430905152467,1.0,0.0,0.0,5.991769829712722,-5.991769790649414,-0.0006841905415058136,-332.5531921386719,13.003060340881348,-179.99700927734375,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,14.916172981262207,19.544430905152467,1.0,0.0,0.0,5.991769829712722,-5.991769790649414,-0.0006841905415058136,-332.5531921386719,13.003060340881348,-179.99700927734375,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.514087677001953,18.465477930166436,1.0,0.0,0.0,6.064991536838737,-6.064953804016113,-0.021393856033682823,-363.0203552246094,16.048885345458984,-179.7758331298828,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.514087677001953,18.465477930166436,1.0,0.0,0.0,6.064991536838737,-6.064953804016113,-0.021393856033682823,-363.0203552246094,16.048885345458984,-179.7758331298828,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.716218948364258,16.38618204611912,1.0,0.0,0.0,5.041680080823439,5.041661262512207,0.01377503015100956,-410.8042907714844,30.409015655517578,0.060157954692840576,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.716218948364258,16.38618204611912,1.0,0.0,0.0,5.041680080823439,5.041661262512207,0.01377503015100956,-410.8042907714844,30.409015655517578,0.060157954692840576,0.023000000044703484
vehicle.audi.a2,vehicle1,3.109198570251465,4.530070857336801,0.6000000238418579,0.0,0.0,0.8977184892746864,0.8977184891700745,1.3704898265132215e-05,-422.5555419921875,26.899982452392578,0.0005558113916777074,0.023000000044703484
vehicle.audi.a2,vehicle1,3.109198570251465,4.530070857336801,0.6000000238418579,0.0,0.0,0.8977184892746864,0.8977184891700745,1.3704898265132215e-05,-422.5555419921875,26.899982452392578,0.0005558113916777074,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.060890197753906,20.008501336810063,1.0,0.0,0.0,6.339031715955526,6.33903169631958,-0.0004989446606487036,-427.8659973144531,37.399757385253906,-0.0017700196476653218,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.060890197753906,20.008501336810063,1.0,0.0,0.0,6.339031715955526,6.33903169631958,-0.0004989446606487036,-427.8659973144531,37.399757385253906,-0.0017700196476653218,0.023000000044703484
vehicle.audi.etron,vehicle3,14.04311752319336,18.758190203498607,1.0,0.0,0.0,5.42959928950904,-5.429599285125732,0.00021817242668475956,-314.4795227050781,5.401594638824463,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.04311752319336,18.758190203498607,1.0,0.0,0.0,5.42959928950904,-5.429599285125732,0.00021817242668475956,-314.4795227050781,5.401594638824463,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.053839683532715,19.890669218546677,1.0,0.0,0.0,5.986255210250729,-5.986255168914795,-0.0007034876616671681,-332.8984680175781,13.003043174743652,-179.99696350097656,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.053839683532715,19.890669218546677,1.0,0.0,0.0,5.986255210250729,-5.986255168914795,-0.0007034876616671681,-332.8984680175781,13.003043174743652,-179.99696350097656,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.646809577941895,18.77935455106916,1.0,0.0,0.0,5.770503588604944,-5.7704758644104,-0.017887547612190247,-363.3331604003906,16.047645568847656,-179.77598571777344,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.646809577941895,18.77935455106916,1.0,0.0,0.0,5.770503588604944,-5.7704758644104,-0.017887547612190247,-363.3331604003906,16.047645568847656,-179.77598571777344,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.831955909729004,16.704317032661223,1.0,0.0,0.0,5.032060805125263,5.032041549682617,0.013920802623033524,-410.4870300292969,30.409332275390625,0.06104574725031853,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.831955909729004,16.704317032661223,1.0,0.0,0.0,5.032060805125263,5.032041549682617,0.013920802623033524,-410.4870300292969,30.409332275390625,0.06104574725031853,0.023000000044703484
vehicle.audi.a2,vehicle1,3.129861354827881,4.602057668637758,0.6000000238418579,0.0,0.0,0.8983819486105534,0.8983819484710693,1.5830981283215806e-05,-422.48370361328125,26.899982452392578,0.0005558113916777074,0.023000000044703484
vehicle.audi.a2,vehicle1,3.129861354827881,4.602057668637758,0.6000000238418579,0.0,0.0,0.8983819486105534,0.8983819484710693,1.5830981283215806e-05,-422.48370361328125,26.899982452392578,0.0005558113916777074,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.206546783447266,20.38125191355384,1.0,0.0,0.0,6.332894822442599,6.332894802093506,-0.0005076783709228039,-427.4943542480469,37.39975357055664,-0.0017700196476653218,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.206546783447266,20.38125191355384,1.0,0.0,0.0,6.332894822442599,6.332894802093506,-0.0005076783709228039,-427.4943542480469,37.39975357055664,-0.0017700196476653218,0.023000000044703484
vehicle.audi.etron,vehicle3,14.167387008666992,19.08404010533128,1.0,0.0,0.0,5.4019842177593365,-5.401984214782715,0.00017933020717464387,-314.8043212890625,5.401609420776367,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.167387008666992,19.08404010533128,1.0,0.0,0.0,5.4019842177593365,-5.401984214782715,0.00017933020717464387,-314.8043212890625,5.401609420776367,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.191390037536621,20.240071190089125,1.0,0.0,0.0,5.981071994803112,-5.981071949005127,-0.0007401635521091521,-333.2469482421875,13.00302505493164,-179.9969024658203,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.191390037536621,20.240071190089125,1.0,0.0,0.0,5.981071994803112,-5.981071949005127,-0.0007401635521091521,-333.2469482421875,13.00302505493164,-179.9969024658203,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.77403450012207,19.096157345187716,1.0,0.0,0.0,5.531507238478717,-5.531476974487305,-0.018297815695405006,-363.64892578125,16.046401977539062,-179.7762451171875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.77403450012207,19.096157345187716,1.0,0.0,0.0,5.531507238478717,-5.531476974487305,-0.018297815695405006,-363.64892578125,16.046401977539062,-179.7762451171875,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.947504997253418,17.02510964822155,1.0,0.0,0.0,5.023851595142859,5.023831844329834,0.014087225310504436,-410.1671447753906,30.40966033935547,0.0619376115500927,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.947504997253418,17.02510964822155,1.0,0.0,0.0,5.023851595142859,5.023831844329834,0.014087225310504436,-410.1671447753906,30.40966033935547,0.0619376115500927,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1505377292633057,4.6745200365516535,0.6000000238418579,0.0,0.0,0.8989728094009632,0.8989728093147278,1.2451772818167228e-05,-422.4114074707031,26.899982452392578,0.0005590209038928151,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1505377292633057,4.6745200365516535,0.6000000238418579,0.0,0.0,0.8989728094009632,0.8989728093147278,1.2451772818167228e-05,-422.4114074707031,26.899982452392578,0.0005590209038928151,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.35206413269043,20.757349389336714,1.0,0.0,0.0,6.3268413754537765,6.326841354370117,-0.0005165132461115718,-427.1194152832031,37.399742126464844,-0.0018310546875,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.35206413269043,20.757349389336714,1.0,0.0,0.0,6.3268413754537765,6.326841354370117,-0.0005165132461115718,-427.1194152832031,37.399742126464844,-0.0018310546875,0.023000000044703484
vehicle.audi.etron,vehicle3,14.29100227355957,19.412733158262007,1.0,0.0,0.0,5.373456958649341,-5.373456954956055,0.00019922709907405078,-315.1319885253906,5.401623249053955,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.29100227355957,19.412733158262007,1.0,0.0,0.0,5.373456958649341,-5.373456954956055,0.00019922709907405078,-315.1319885253906,5.401623249053955,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.328827857971191,20.592634231507716,1.0,0.0,0.0,5.975972222937793,-5.9759721755981445,-0.0007521973457187414,-333.5985412597656,13.003005981445312,-179.99688720703125,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.328827857971191,20.592634231507716,1.0,0.0,0.0,5.975972222937793,-5.9759721755981445,-0.0007521973457187414,-333.5985412597656,13.003005981445312,-179.99688720703125,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.89672565460205,19.415782035864794,1.0,0.0,0.0,5.334387721437743,-5.334356307983398,-0.01830688677728176,-363.9675598144531,16.045143127441406,-179.77651977539062,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,13.89672565460205,19.415782035864794,1.0,0.0,0.0,5.334387721437743,-5.334356307983398,-0.01830688677728176,-363.9675598144531,16.045143127441406,-179.77651977539062,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.062884330749512,17.34855598845745,1.0,0.0,0.0,5.0165130782585505,5.01649284362793,0.014248304069042206,-409.8446044921875,30.409992218017578,0.06283394992351532,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.062884330749512,17.34855598845745,1.0,0.0,0.0,5.0165130782585505,5.01649284362793,0.014248304069042206,-409.8446044921875,30.409992218017578,0.06283394992351532,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1712279319763184,4.747458279128874,0.6000000238418579,0.0,0.0,0.8995740415223197,0.8995740413665771,1.6739290003897622e-05,-422.338623046875,26.899982452392578,0.0005590209038928151,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1712279319763184,4.747458279128874,0.6000000238418579,0.0,0.0,0.8995740415223197,0.8995740413665771,1.6739290003897622e-05,-422.338623046875,26.899982452392578,0.0005590209038928151,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.497440338134766,21.136790517851306,1.0,0.0,0.0,6.32070448174942,6.320704460144043,-0.0005226111388765275,-426.7410888671875,37.39972686767578,-0.0018310546875,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.497440338134766,21.136790517851306,1.0,0.0,0.0,6.32070448174942,6.320704460144043,-0.0005226111388765275,-426.7410888671875,37.39972686767578,-0.0018310546875,0.023000000044703484
vehicle.audi.etron,vehicle3,14.413740158081055,19.744249182542216,1.0,0.0,0.0,5.336968903725754,-5.336968898773193,0.00022992026060819626,-315.46246337890625,5.401638031005859,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.413740158081055,19.744249182542216,1.0,0.0,0.0,5.336968903725754,-5.336968898773193,0.00022992026060819626,-315.46246337890625,5.401638031005859,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.466154098510742,20.948355776464854,1.0,0.0,0.0,5.97095494236708,-5.970954895019531,-0.0007519442588090897,-333.9533386230469,13.0029878616333,-179.99681091308594,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.466154098510742,20.948355776464854,1.0,0.0,0.0,5.97095494236708,-5.970954895019531,-0.0007519442588090897,-333.9533386230469,13.0029878616333,-179.99681091308594,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.01564884185791,19.738141959854076,1.0,0.0,0.0,5.170592714194789,-5.1705732345581055,-0.014193031936883926,-364.2889099121094,16.043865203857422,-179.77676391601562,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.01564884185791,19.738141959854076,1.0,0.0,0.0,5.170592714194789,-5.1705732345581055,-0.014193031936883926,-364.2889099121094,16.043865203857422,-179.77676391601562,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.178117752075195,17.67465269738899,1.0,0.0,0.0,5.010169278087752,5.010148525238037,0.014420476742088795,-409.5193786621094,30.41033363342285,0.06373495608568192,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.178117752075195,17.67465269738899,1.0,0.0,0.0,5.010169278087752,5.010148525238037,0.014420476742088795,-409.5193786621094,30.41033363342285,0.06373495608568192,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1919331550598145,4.82087274183794,0.6000000238418579,0.0,0.0,0.9002270699538124,0.9002270698547363,1.3355968803807627e-05,-422.265380859375,26.899982452392578,0.0005622569588012993,0.023000000044703484
vehicle.audi.a2,vehicle1,3.1919331550598145,4.82087274183794,0.6000000238418579,0.0,0.0,0.9002270699538124,0.9002270698547363,1.3355968803807627e-05,-422.265380859375,26.899982452392578,0.0005622569588012993,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.642677307128906,21.519572096659257,1.0,0.0,0.0,6.31465055816859,6.314650535583496,-0.0005340729840099812,-426.35943603515625,37.399715423583984,-0.0018615724984556437,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.642677307128906,21.519572096659257,1.0,0.0,0.0,6.31465055816859,6.314650535583496,-0.0005340729840099812,-426.35943603515625,37.399715423583984,-0.0018615724984556437,0.023000000044703484
vehicle.audi.etron,vehicle3,14.53563404083252,20.078568766131156,1.0,0.0,0.0,5.301641472737655,-5.301641464233398,0.0003002882585860789,-315.7958068847656,5.4016523361206055,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.53563404083252,20.078568766131156,1.0,0.0,0.0,5.301641472737655,-5.301641464233398,0.0003002882585860789,-315.7958068847656,5.4016523361206055,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.603370666503906,21.30723330249197,1.0,0.0,0.0,5.966062120433486,-5.966062068939209,-0.0007838597521185875,-334.3113708496094,13.002969741821289,-179.99676513671875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.603370666503906,21.30723330249197,1.0,0.0,0.0,5.966062120433486,-5.966062068939209,-0.0007838597521185875,-334.3113708496094,13.002969741821289,-179.99676513671875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.131418228149414,20.063164579733236,1.0,0.0,0.0,5.033465379726575,-5.033451557159424,-0.011796212755143642,-364.6129455566406,16.042573928833008,-179.7769317626953,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.131418228149414,20.063164579733236,1.0,0.0,0.0,5.033465379726575,-5.033451557159424,-0.011796212755143642,-364.6129455566406,16.042573928833008,-179.7769317626953,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.293221473693848,18.003396791922903,1.0,0.0,0.0,5.0045307331728885,5.004509449005127,0.01459568738937378,-409.1915283203125,30.410680770874023,0.06464091688394547,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.293221473693848,18.003396791922903,1.0,0.0,0.0,5.0045307331728885,5.004509449005127,0.01459568738937378,-409.1915283203125,30.410680770874023,0.06464091688394547,0.023000000044703484
vehicle.audi.a2,vehicle1,3.212653160095215,4.894763764663747,0.6000000238418579,0.0,0.0,0.9008697868406733,0.9008697867393494,1.3511453289538622e-05,-422.1916198730469,26.899982452392578,0.0005622569588012993,0.023000000044703484
vehicle.audi.a2,vehicle1,3.212653160095215,4.894763764663747,0.6000000238418579,0.0,0.0,0.9008697868406733,0.9008697867393494,1.3511453289538622e-05,-422.1916198730469,26.899982452392578,0.0005622569588012993,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.78777313232422,21.905690879453186,1.0,0.0,0.0,6.308514141522912,6.30851411819458,-0.0005425257841125131,-425.9744567871094,37.39970016479492,-0.0018615724984556437,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.78777313232422,21.905690879453186,1.0,0.0,0.0,6.308514141522912,6.30851411819458,-0.0005425257841125131,-425.9744567871094,37.39970016479492,-0.0018615724984556437,0.023000000044703484
vehicle.audi.etron,vehicle3,14.656805992126465,20.415675304605273,1.0,0.0,0.0,5.270045761986591,-5.270045757293701,0.00022240387625060976,-316.1319885253906,5.401666641235352,179.99740600585938,0.023000000044703484
vehicle.audi.etron,vehicle3,14.656805992126465,20.415675304605273,1.0,0.0,0.0,5.270045761986591,-5.270045757293701,0.00022240387625060976,-316.1319885253906,5.401666641235352,179.99740600585938,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.740479469299316,21.669264330989506,1.0,0.0,0.0,5.961210780204466,-5.96121072769165,-0.0007912521250545979,-334.6724853515625,13.002951622009277,-179.99676513671875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,15.740479469299316,21.669264330989506,1.0,0.0,0.0,5.961210780204466,-5.96121072769165,-0.0007912521250545979,-334.6724853515625,13.002951622009277,-179.99676513671875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.24456787109375,20.390789641405174,1.0,0.0,0.0,4.919563274599245,-4.919549465179443,-0.011656433343887329,-364.93963623046875,16.041276931762695,-179.7771453857422,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,14.24456787109375,20.390789641405174,1.0,0.0,0.0,4.919563274599245,-4.919549465179443,-0.011656433343887329,-364.93963623046875,16.041276931762695,-179.7771453857422,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.408212661743164,18.334785683787093,1.0,0.0,0.0,4.999596983446248,4.999575138092041,0.014779562130570412,-408.8609924316406,30.41103744506836,0.06555209308862686,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,14.408212661743164,18.334785683787093,1.0,0.0,0.0,4.999596983446248,4.999575138092041,0.014779562130570412,-408.8609924316406,30.41103744506836,0.06555209308862686,0.023000000044703484
vehicle.audi.a2,vehicle1,3.2333874702453613,4.969131676623934,0.6000000238418579,0.0,0.0,0.9014917016472214,0.9014917016029358,8.935666301113088e-06,-422.1174011230469,26.899982452392578,0.0005655651330016553,0.023000000044703484
vehicle.audi.a2,vehicle1,3.2333874702453613,4.969131676623934,0.6000000238418579,0.0,0.0,0.9014917016472214,0.9014917016029358,8.935666301113088e-06,-422.1174011230469,26.899982452392578,0.0005655651330016553,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.932729721069336,22.295143663794732,1.0,0.0,0.0,6.302460217455944,6.302460193634033,-0.0005479719839058816,-425.58612060546875,37.39968490600586,-0.0019226073054596782,0.023000000044703484
vehicle.tesla.model3,vehicle2,16.932729721069336,22.295143663794732,1.0,0.0,0.0,6.302460217455944,6.302460193634033,-0.0005479719839058816,-425.58612060546875,37.39968490600586,-0.0019226073054596782,0.023000000044703484
